pt.ist.socialsoftware.edition.recommendation.domain.RecommendationModule,64
pt.ist.socialsoftware.edition.recommendation.domain.RecommendationModule_Base,16
pt.ist.socialsoftware.edition.recommendation.domain.RecommendationWeights,16
pt.ist.socialsoftware.edition.recommendation.domain.RecommendationWeights_Base,16
pt.ist.socialsoftware.edition.search.api.dto.DatesForSearchDto,24
pt.ist.socialsoftware.edition.search.api.dto.SearchDto,16
pt.ist.socialsoftware.edition.text.api.dto.ExpertEditionDto,16
pt.ist.socialsoftware.edition.text.api.dto.FragmentDto,16
pt.ist.socialsoftware.edition.text.api.dto.ScholarInterDto,16
pt.ist.socialsoftware.edition.text.api.dto.SourceDto,16
pt.ist.socialsoftware.edition.text.api.dto.SurfaceDto,16
pt.ist.socialsoftware.edition.text.domain.AddText$Place,16
pt.ist.socialsoftware.edition.text.domain.AltText,16
pt.ist.socialsoftware.edition.text.domain.AltText$AltMode,16
pt.ist.socialsoftware.edition.text.domain.AltTextWeight,64
pt.ist.socialsoftware.edition.text.domain.AltTextWeight_Base,16
pt.ist.socialsoftware.edition.text.domain.AnnexNote,16
pt.ist.socialsoftware.edition.text.domain.AnnexNote_Base,16
pt.ist.socialsoftware.edition.text.domain.Citation,16
pt.ist.socialsoftware.edition.text.domain.Citation_Base,16
pt.ist.socialsoftware.edition.text.domain.DelText$HowDel,16
pt.ist.socialsoftware.edition.text.domain.Dimensions,16
pt.ist.socialsoftware.edition.text.domain.Dimensions_Base,16
pt.ist.socialsoftware.edition.text.domain.ExpertEdition,16
pt.ist.socialsoftware.edition.text.domain.ExpertEditionInter,64
pt.ist.socialsoftware.edition.text.domain.ExpertEditionInter_Base,16
pt.ist.socialsoftware.edition.text.domain.ExpertEdition_Base,16
pt.ist.socialsoftware.edition.text.domain.Facsimile,16
pt.ist.socialsoftware.edition.text.domain.Facsimile_Base,16
pt.ist.socialsoftware.edition.text.domain.Fragment,16
pt.ist.socialsoftware.edition.text.domain.Fragment$PrecisionType,16
pt.ist.socialsoftware.edition.text.domain.Fragment_Base,16
pt.ist.socialsoftware.edition.text.domain.GapText$GapReason,16
pt.ist.socialsoftware.edition.text.domain.GapText$GapUnit,16
pt.ist.socialsoftware.edition.text.domain.HandNote,16
pt.ist.socialsoftware.edition.text.domain.HandNote_Base,16
pt.ist.socialsoftware.edition.text.domain.Heteronym,64
pt.ist.socialsoftware.edition.text.domain.Heteronym_Base,16
pt.ist.socialsoftware.edition.text.domain.InfoRange,16
pt.ist.socialsoftware.edition.text.domain.InfoRange_Base,16
pt.ist.socialsoftware.edition.text.domain.LbText,16
pt.ist.socialsoftware.edition.text.domain.LdoDDate,16
pt.ist.socialsoftware.edition.text.domain.LdoDDate$DateType,16
pt.ist.socialsoftware.edition.text.domain.LdoDDate_Base,16
pt.ist.socialsoftware.edition.text.domain.ManuscriptSource,64
pt.ist.socialsoftware.edition.text.domain.ManuscriptSource$Form,16
pt.ist.socialsoftware.edition.text.domain.ManuscriptSource$Material,16
pt.ist.socialsoftware.edition.text.domain.ManuscriptSource$Medium,16
pt.ist.socialsoftware.edition.text.domain.NoteText,16
pt.ist.socialsoftware.edition.text.domain.NoteText$NoteType,16
pt.ist.socialsoftware.edition.text.domain.NullEdition,64
pt.ist.socialsoftware.edition.text.domain.NullEdition_Base,16
pt.ist.socialsoftware.edition.text.domain.PbText,16
pt.ist.socialsoftware.edition.text.domain.PbText_Base,16
pt.ist.socialsoftware.edition.text.domain.PhysNote,64
pt.ist.socialsoftware.edition.text.domain.RdgText,16
pt.ist.socialsoftware.edition.text.domain.RefText,16
pt.ist.socialsoftware.edition.text.domain.RefText$RefType,16
pt.ist.socialsoftware.edition.text.domain.RefText_Base,16
pt.ist.socialsoftware.edition.text.domain.Rend,16
pt.ist.socialsoftware.edition.text.domain.Rend$Rendition,16
pt.ist.socialsoftware.edition.text.domain.Rend_Base,16
pt.ist.socialsoftware.edition.text.domain.ScholarInter,16
